annotation_name	accession	assminfo-name	organism-name	organism-tax-id	full_path
GCF_029203305.1_ASM2920330v1_genomic	GCF_029203305.1	ASM2920330v1	Yamadazyma tenuis	2315449	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/203/305/GCF_029203305.1_ASM2920330v1/GCF_029203305.1_ASM2920330v1_genomic.gff.gz
GCA_029203305.1_ASM2920330v1_genomic	GCA_029203305.1	ASM2920330v1	Yamadazyma tenuis	2315449	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/203/305/GCA_029203305.1_ASM2920330v1/GCA_029203305.1_ASM2920330v1_genomic.gff.gz
GCF_001761485.1_ASM176148v1_genomic	GCF_001761485.1	ASM176148v1	Yarrowia lipolytica	4952	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/761/485/GCF_001761485.1_ASM176148v1/GCF_001761485.1_ASM176148v1_genomic.gff.gz
GCF_014490615.1_ASM1449061v1_genomic	GCF_014490615.1	ASM1449061v1	Yarrowia lipolytica	4952	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/490/615/GCF_014490615.1_ASM1449061v1/GCF_014490615.1_ASM1449061v1_genomic.gff.gz
GCA_001761485.1_ASM176148v1_genomic	GCA_001761485.1	ASM176148v1	Yarrowia lipolytica	4952	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/761/485/GCA_001761485.1_ASM176148v1/GCA_001761485.1_ASM176148v1_genomic.gff.gz
GCA_014490615.1_ASM1449061v1_genomic	GCA_014490615.1	ASM1449061v1	Yarrowia lipolytica	4952	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/490/615/GCA_014490615.1_ASM1449061v1/GCA_014490615.1_ASM1449061v1_genomic.gff.gz
GCF_000002525.2_ASM252v1_genomic	GCF_000002525.2	ASM252v1	Yarrowia lipolytica CLIB122	284591	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/525/GCF_000002525.2_ASM252v1/GCF_000002525.2_ASM252v1_genomic.gff.gz
GCA_000002525.1_ASM252v1_genomic	GCA_000002525.1	ASM252v1	Yarrowia lipolytica CLIB122	284591	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/525/GCA_000002525.1_ASM252v1/GCA_000002525.1_ASM252v1_genomic.gff.gz
GCF_009762305.2_mZalCal1.pri.v2_genomic	GCF_009762305.2	mZalCal1.pri.v2	Zalophus californianus	9704	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/305/GCF_009762305.2_mZalCal1.pri.v2/GCF_009762305.2_mZalCal1.pri.v2_genomic.gff.gz
GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0_genomic	GCF_902167145.1	Zm-B73-REFERENCE-NAM-5.0	Zea mays	4577	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/167/145/GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0/GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0_genomic.gff.gz
GCF_000005005.2_B73_RefGen_v4_genomic	GCF_000005005.2	B73 RefGen_v4	Zea mays	4577	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/005/005/GCF_000005005.2_B73_RefGen_v4/GCF_000005005.2_B73_RefGen_v4_genomic.gff.gz
GCA_000005005.6_B73_RefGen_v4_genomic	GCA_000005005.6	B73 RefGen_v4	Zea mays	4577	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/005/GCA_000005005.6_B73_RefGen_v4/GCA_000005005.6_B73_RefGen_v4_genomic.gff.gz
GCA_003185045.1_Zm-Mo17-REFERENCE-CAU-1.0_genomic	GCA_003185045.1	Zm-Mo17-REFERENCE-CAU-1.0	Zea mays	4577	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/185/045/GCA_003185045.1_Zm-Mo17-REFERENCE-CAU-1.0/GCA_003185045.1_Zm-Mo17-REFERENCE-CAU-1.0_genomic.gff.gz
GCF_012273895.1_Zerene_cesonia_1.1_genomic	GCF_012273895.1	Zerene_cesonia_1.1	Zerene cesonia	33412	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/273/895/GCF_012273895.1_Zerene_cesonia_1.1/GCF_012273895.1_Zerene_cesonia_1.1_genomic.gff.gz
GCF_028554725.1_idZeuCucr1.2_genomic	GCF_028554725.1	idZeuCucr1.2	Zeugodacus cucurbitae	28588	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/554/725/GCF_028554725.1_idZeuCucr1.2/GCF_028554725.1_idZeuCucr1.2_genomic.gff.gz
GCF_018446385.1_Zo_v1.1_genomic	GCF_018446385.1	Zo_v1.1	Zingiber officinale	94328	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/446/385/GCF_018446385.1_Zo_v1.1/GCF_018446385.1_Zo_v1.1_genomic.gff.gz
GCA_018446385.1_Zo_v1.1_genomic	GCA_018446385.1	Zo_v1.1	Zingiber officinale	94328	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/446/385/GCA_018446385.1_Zo_v1.1/GCA_018446385.1_Zo_v1.1_genomic.gff.gz
GCF_031755915.1_ASM3175591v1_genomic	GCF_031755915.1	ASM3175591v1	Ziziphus jujuba	326968	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/755/915/GCF_031755915.1_ASM3175591v1/GCF_031755915.1_ASM3175591v1_genomic.gff.gz
GCF_000826755.1_ZizJuj_1.1_genomic	GCF_000826755.1	ZizJuj_1.1	Ziziphus jujuba	326968	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/826/755/GCF_000826755.1_ZizJuj_1.1/GCF_000826755.1_ZizJuj_1.1_genomic.gff.gz
GCF_020796205.1_ASM2079620v1_genomic	GCF_020796205.1	ASM2079620v1	Ziziphus jujuba var. spinosa	714518	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/796/205/GCF_020796205.1_ASM2079620v1/GCF_020796205.1_ASM2079620v1_genomic.gff.gz
GCA_020796205.1_ASM2079620v1_genomic	GCA_020796205.1	ASM2079620v1	Ziziphus jujuba var. spinosa	714518	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/796/205/GCA_020796205.1_ASM2079620v1/GCA_020796205.1_ASM2079620v1_genomic.gff.gz
GCA_040110945.1_Zoavi_1_2_genomic	GCA_040110945.1	Zoavi_1_2	Zoarces viviparus	48416	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/110/945/GCA_040110945.1_Zoavi_1_2/GCA_040110945.1_Zoavi_1_2_genomic.gff.gz
GCF_028769735.1_RI_Zleu_2.0_genomic	GCF_028769735.1	RI_Zleu_2.0	Zonotrichia leucophrys gambelii	257770	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/769/735/GCF_028769735.1_RI_Zleu_2.0/GCF_028769735.1_RI_Zleu_2.0_genomic.gff.gz
GCF_963506605.1_rZooViv1.1_genomic	GCF_963506605.1	rZooViv1.1	Zootoca vivipara	8524	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/506/605/GCF_963506605.1_rZooViv1.1/GCF_963506605.1_rZooViv1.1_genomic.gff.gz
GCF_011800845.1_UG_Zviv_1_genomic	GCF_011800845.1	UG_Zviv_1	Zootoca vivipara	8524	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/800/845/GCF_011800845.1_UG_Zviv_1/GCF_011800845.1_UG_Zviv_1_genomic.gff.gz
GCA_001984395.2_ASM198439v2_genomic	GCA_001984395.2	ASM198439v2	Zygosaccharomyces parabailii	1365886	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/395/GCA_001984395.2_ASM198439v2/GCA_001984395.2_ASM198439v2_genomic.gff.gz
GCF_000026365.1_ASM2636v1_genomic	GCF_000026365.1	ASM2636v1	Zygosaccharomyces rouxii	4956	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/365/GCF_000026365.1_ASM2636v1/GCF_000026365.1_ASM2636v1_genomic.gff.gz
GCA_000026365.1_ASM2636v1_genomic	GCA_000026365.1	ASM2636v1	Zygosaccharomyces rouxii	4956	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/365/GCA_000026365.1_ASM2636v1/GCA_000026365.1_ASM2636v1_genomic.gff.gz
GCF_013402915.1_ASM1340291v1_genomic	GCF_013402915.1	ASM1340291v1	Zygotorulaspora mrakii	42260	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/402/915/GCF_013402915.1_ASM1340291v1/GCF_013402915.1_ASM1340291v1_genomic.gff.gz
GCA_013402915.1_ASM1340291v1_genomic	GCA_013402915.1	ASM1340291v1	Zygotorulaspora mrakii	42260	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/402/915/GCA_013402915.1_ASM1340291v1/GCA_013402915.1_ASM1340291v1_genomic.gff.gz
GCF_000219625.1_MYCGR_v2.0_genomic	GCF_000219625.1	MYCGR v2.0	Zymoseptoria tritici IPO323	336722	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/625/GCF_000219625.1_MYCGR_v2.0/GCF_000219625.1_MYCGR_v2.0_genomic.gff.gz
GCA_000219625.1_MYCGR_v2.0_genomic	GCA_000219625.1	MYCGR v2.0	Zymoseptoria tritici IPO323	336722	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/625/GCA_000219625.1_MYCGR_v2.0/GCA_000219625.1_MYCGR_v2.0_genomic.gff.gz
GCA_900099495.1_ZT1A5_complete_assembly_genomic	GCA_900099495.1	ZT1A5 complete assembly	Zymoseptoria tritici ST99CH_1A5	1276529	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/099/495/GCA_900099495.1_ZT1A5_complete_assembly/GCA_900099495.1_ZT1A5_complete_assembly_genomic.gff.gz
GCA_900184115.1_ST99CH_1E4_genomic	GCA_900184115.1	ST99CH_1E4	Zymoseptoria tritici ST99CH_1E4	1276532	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/184/115/GCA_900184115.1_ST99CH_1E4/GCA_900184115.1_ST99CH_1E4_genomic.gff.gz
GCA_900184105.1_ST99CH_3D1_genomic	GCA_900184105.1	ST99CH_3D1	Zymoseptoria tritici ST99CH_3D1	1276537	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/184/105/GCA_900184105.1_ST99CH_3D1/GCA_900184105.1_ST99CH_3D1_genomic.gff.gz
GCA_900091695.1_Zt_ST99CH_3D7_genomic	GCA_900091695.1	Zt_ST99CH_3D7	Zymoseptoria tritici ST99CH_3D7	1276538	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/091/695/GCA_900091695.1_Zt_ST99CH_3D7/GCA_900091695.1_Zt_ST99CH_3D7_genomic.gff.gz
Abramis_brama-GCA_022829085.1-2024_01-genes	GCA_022829085.1	ASM2282908v1	Abramis brama	38527	https://ftp.ensembl.org/pub/rapid-release/species/Abramis_brama/GCA_022829085.1/ensembl/geneset/2024_01/Abramis_brama-GCA_022829085.1-2024_01-genes.gff3.gz
Abrostola_tripartita-GCA_905340225.1-2021_11-genes	GCA_905340225.1	ilAbrTrip1.1	Abrostola tripartita	938171	https://ftp.ensembl.org/pub/rapid-release/species/Abrostola_tripartita/GCA_905340225.1/ensembl/geneset/2021_11/Abrostola_tripartita-GCA_905340225.1-2021_11-genes.gff3.gz
Abrostola_tripartita-GCA_905340255.1-2021_11-genes	GCA_905340255.1	ilAbrTrip1.1 alternate haplotype	Abrostola tripartita	938171	https://ftp.ensembl.org/pub/rapid-release/species/Abrostola_tripartita/GCA_905340255.1/ensembl/geneset/2021_11/Abrostola_tripartita-GCA_905340255.1-2021_11-genes.gff3.gz
Abrostola_triplasia-GCA_946251915.1-2023_02-genes	GCA_946251915.1	ilAbrTril1.1	Abrostola triplasia	254365	https://ftp.ensembl.org/pub/rapid-release/species/Abrostola_triplasia/GCA_946251915.1/ensembl/geneset/2023_02/Abrostola_triplasia-GCA_946251915.1-2023_02-genes.gff3.gz
Abrostola_triplasia-GCA_946251925.1-2023_04-genes	GCA_946251925.1	ilAbrTril1.1 alternate haplotype	Abrostola triplasia	254365	https://ftp.ensembl.org/pub/rapid-release/species/Abrostola_triplasia/GCA_946251925.1/ensembl/geneset/2023_04/Abrostola_triplasia-GCA_946251925.1-2023_04-genes.gff3.gz
Acanthaster_planci-GCA_001949145.1-2022_03-genes	GCA_001949145.1	OKI-Apl_1.0	Acanthaster planci	133434	https://ftp.ensembl.org/pub/rapid-release/species/Acanthaster_planci/GCA_001949145.1/refseq/geneset/2022_03/Acanthaster_planci-GCA_001949145.1-2022_03-genes.gff3.gz
Acanthopagrus_latus-GCA_904848185.1-2022_03-genes	GCA_904848185.1	fAcaLat1.1	Acanthopagrus latus	8177	https://ftp.ensembl.org/pub/rapid-release/species/Acanthopagrus_latus/GCA_904848185.1/ensembl/geneset/2022_03/Acanthopagrus_latus-GCA_904848185.1-2022_03-genes.gff3.gz
Acanthosoma_haemorrhoidale-GCA_930367205.1-2023_05-genes	GCA_930367205.1	ihAcaHaem1.1	Acanthosoma haemorrhoidale	483950	https://ftp.ensembl.org/pub/rapid-release/species/Acanthosoma_haemorrhoidale/GCA_930367205.1/ensembl/geneset/2023_05/Acanthosoma_haemorrhoidale-GCA_930367205.1-2023_05-genes.gff3.gz
Accipiter_gentilis-GCA_012487025.1-2020_04-genes	GCA_012487025.1	Agentilis_1.0	Accipiter gentilis	8957	https://ftp.ensembl.org/pub/rapid-release/species/Accipiter_gentilis/GCA_012487025.1/ensembl/geneset/2020_04/Accipiter_gentilis-GCA_012487025.1-2020_04-genes.gff3.gz
Acentria_ephemerella-GCA_943193645.1-2022_07-genes	GCA_943193645.1	ilAceEphe1.1	Acentria ephemerella	1666818	https://ftp.ensembl.org/pub/rapid-release/species/Acentria_ephemerella/GCA_943193645.1/braker/geneset/2022_07/Acentria_ephemerella-GCA_943193645.1-2022_07-genes.gff3.gz
Acentria_ephemerella-GCA_943193655.1-2022_08-genes	GCA_943193655.1	ilAceEphe1.1 alternate haplotype	Acentria ephemerella	1666818	https://ftp.ensembl.org/pub/rapid-release/species/Acentria_ephemerella/GCA_943193655.1/braker/geneset/2022_08/Acentria_ephemerella-GCA_943193655.1-2022_08-genes.gff3.gz
Acer_campestre-GCA_954870605.1-2024_01-genes	GCA_954870605.1	drAceCamp1.1	Acer campestre	66205	https://ftp.ensembl.org/pub/rapid-release/species/Acer_campestre/GCA_954870605.1/ensembl/geneset/2024_01/Acer_campestre-GCA_954870605.1-2024_01-genes.gff3.gz
Achlya_flavicornis-GCA_947623365.1-2023_05-genes	GCA_947623365.1	ilAchFlav2.1	Achlya flavicornis	753485	https://ftp.ensembl.org/pub/rapid-release/species/Achlya_flavicornis/GCA_947623365.1/braker/geneset/2023_05/Achlya_flavicornis-GCA_947623365.1-2023_05-genes.gff3.gz
Acipenser_ruthenus-GCA_902713435.1-2020_06-genes	GCA_902713435.1	fAciRut3.1 paternal haplotype	Acipenser ruthenus	7906	https://ftp.ensembl.org/pub/rapid-release/species/Acipenser_ruthenus/GCA_902713435.1/ensembl/geneset/2020_06/Acipenser_ruthenus-GCA_902713435.1-2020_06-genes.gff3.gz
Acipenser_ruthenus-GCA_902713435.2-2023_04-genes	GCA_902713435.2	fAciRut3.2 paternal haplotype	Acipenser ruthenus	7906	https://ftp.ensembl.org/pub/rapid-release/species/Acipenser_ruthenus/GCA_902713435.2/ensembl/geneset/2023_04/Acipenser_ruthenus-GCA_902713435.2-2023_04-genes.gff3.gz
Acleris_cristana-GCA_948252455.1-2023_02-genes	GCA_948252455.1	ilAclCris2.1	Acleris cristana	758705	https://ftp.ensembl.org/pub/rapid-release/species/Acleris_cristana/GCA_948252455.1/ensembl/geneset/2023_02/Acleris_cristana-GCA_948252455.1-2023_02-genes.gff3.gz
Acleris_emargana-GCA_927399445.1-2022_06-genes	GCA_927399445.1	ilAclEmar1.1 alternate haplotype	Acleris emargana	758706	https://ftp.ensembl.org/pub/rapid-release/species/Acleris_emargana/GCA_927399445.1/braker/geneset/2022_06/Acleris_emargana-GCA_927399445.1-2022_06-genes.gff3.gz
Acleris_emargana-GCA_927399475.1-2022_06-genes	GCA_927399475.1	ilAclEmar1.1	Acleris emargana	758706	https://ftp.ensembl.org/pub/rapid-release/species/Acleris_emargana/GCA_927399475.1/braker/geneset/2022_06/Acleris_emargana-GCA_927399475.1-2022_06-genes.gff3.gz
Acleris_emargana-GCA_927399475.2-2023_02-genes	GCA_927399475.2	ilAclEmar1.2	Acleris emargana	758706	https://ftp.ensembl.org/pub/rapid-release/species/Acleris_emargana/GCA_927399475.2/ensembl/geneset/2023_02/Acleris_emargana-GCA_927399475.2-2023_02-genes.gff3.gz
Acleris_literana-GCA_946894065.1-2023_02-genes	GCA_946894065.1	ilAclLite1.1	Acleris literana	1100899	https://ftp.ensembl.org/pub/rapid-release/species/Acleris_literana/GCA_946894065.1/ensembl/geneset/2023_02/Acleris_literana-GCA_946894065.1-2023_02-genes.gff3.gz
Acleris_literana-GCA_946894075.1-2023_04-genes	GCA_946894075.1	ilAclLite1.1 alternate haplotype	Acleris literana	1100899	https://ftp.ensembl.org/pub/rapid-release/species/Acleris_literana/GCA_946894075.1/ensembl/geneset/2023_04/Acleris_literana-GCA_946894075.1-2023_04-genes.gff3.gz
Acleris_sparsana-GCA_923061745.1-2022_08-genes	GCA_923061745.1	ilAclSpar1.1 alternate haplotype	Acleris sparsana	758717	https://ftp.ensembl.org/pub/rapid-release/species/Acleris_sparsana/GCA_923061745.1/braker/geneset/2022_08/Acleris_sparsana-GCA_923061745.1-2022_08-genes.gff3.gz
Acleris_sparsana-GCA_923062465.1-2022_09-genes	GCA_923062465.1	ilAclSpar1.1	Acleris sparsana	758717	https://ftp.ensembl.org/pub/rapid-release/species/Acleris_sparsana/GCA_923062465.1/braker/geneset/2022_09/Acleris_sparsana-GCA_923062465.1-2022_09-genes.gff3.gz
Acomys_cahirinus-GCA_004027535.1-2021_02-genes	GCA_004027535.1	AcoCah_v1_BIUU	Acomys cahirinus	10068	https://ftp.ensembl.org/pub/rapid-release/species/Acomys_cahirinus/GCA_004027535.1/ensembl/geneset/2021_02/Acomys_cahirinus-GCA_004027535.1-2021_02-genes.gff3.gz
Acomys_cahirinus-GCA_029890205.1-2023_11-genes	GCA_029890205.1	ASM2989020v1	Acomys cahirinus	10068	https://ftp.ensembl.org/pub/rapid-release/species/Acomys_cahirinus/GCA_029890205.1/ensembl/geneset/2023_11/Acomys_cahirinus-GCA_029890205.1-2023_11-genes.gff3.gz
Acomys_dimidiatus-GCA_907164435.1-2022_07-genes	GCA_907164435.1	mAcoDim1_REL_1905	Acomys dimidiatus	60744	https://ftp.ensembl.org/pub/rapid-release/species/Acomys_dimidiatus/GCA_907164435.1/ensembl/geneset/2022_07/Acomys_dimidiatus-GCA_907164435.1-2022_07-genes.gff3.gz
Acomys_russatus-GCA_903995435.1-2023_10-genes	GCA_903995435.1	mAcoRus1.1	Acomys russatus	60746	https://ftp.ensembl.org/pub/rapid-release/species/Acomys_russatus/GCA_903995435.1/ensembl/geneset/2023_10/Acomys_russatus-GCA_903995435.1-2023_10-genes.gff3.gz
Acridotheres_tristis-GCA_027559615.1-2024_05-genes	GCA_027559615.1	bAcrTri1.pri	Acridotheres tristis	279927	https://ftp.ensembl.org/pub/rapid-release/species/Acridotheres_tristis/GCA_027559615.1/ensembl/geneset/2024_05/Acridotheres_tristis-GCA_027559615.1-2024_05-genes.gff3.gz
Acrobasis_consociella-GCA_963555685.1-2024_04-genes	GCA_963555685.1	ilAcrCons1.1	Acrobasis consociella	1100900	https://ftp.ensembl.org/pub/rapid-release/species/Acrobasis_consociella/GCA_963555685.1/ensembl/geneset/2024_04/Acrobasis_consociella-GCA_963555685.1-2024_04-genes.gff3.gz
Acrobasis_repandana-GCA_963576875.1-2024_04-genes	GCA_963576875.1	ilAcrRepa1.1	Acrobasis repandana	1100902	https://ftp.ensembl.org/pub/rapid-release/species/Acrobasis_repandana/GCA_963576875.1/ensembl/geneset/2024_04/Acrobasis_repandana-GCA_963576875.1-2024_04-genes.gff3.gz
Acrobasis_suavella-GCA_943193685.1-2022_08-genes	GCA_943193685.1	ilAcrSuav1.1 alternate haplotype	Acrobasis suavella	1857951	https://ftp.ensembl.org/pub/rapid-release/species/Acrobasis_suavella/GCA_943193685.1/braker/geneset/2022_08/Acrobasis_suavella-GCA_943193685.1-2022_08-genes.gff3.gz
Acrobasis_suavella-GCA_943193695.1-2022_07-genes	GCA_943193695.1	ilAcrSuav1.1	Acrobasis suavella	1857951	https://ftp.ensembl.org/pub/rapid-release/species/Acrobasis_suavella/GCA_943193695.1/braker/geneset/2022_07/Acrobasis_suavella-GCA_943193695.1-2022_07-genes.gff3.gz
Acrocera_orbiculus-GCA_947359355.1-2023_05-genes	GCA_947359355.1	idAcrOrbc1.1	Acrocera orbiculus	210248	https://ftp.ensembl.org/pub/rapid-release/species/Acrocera_orbiculus/GCA_947359355.1/ensembl/geneset/2023_05/Acrocera_orbiculus-GCA_947359355.1-2023_05-genes.gff3.gz
Acromyrmex_echinatior-GCA_000204515.1-2022_06-genes	GCA_000204515.1	Aech_3.9	Acromyrmex echinatior	103372	https://ftp.ensembl.org/pub/rapid-release/species/Acromyrmex_echinatior/GCA_000204515.1/refseq/geneset/2022_06/Acromyrmex_echinatior-GCA_000204515.1-2022_06-genes.gff3.gz
Acronicta_aceris-GCA_910591435.1-2021_12-genes	GCA_910591435.1	ilAcrAcer1.1	Acronicta aceris	987859	https://ftp.ensembl.org/pub/rapid-release/species/Acronicta_aceris/GCA_910591435.1/braker/geneset/2021_12/Acronicta_aceris-GCA_910591435.1-2021_12-genes.gff3.gz
Acronicta_aceris-GCA_910591495.2-2022_03-genes	GCA_910591495.2	ilAcrAcer1.2 alternate haplotype	Acronicta aceris	987859	https://ftp.ensembl.org/pub/rapid-release/species/Acronicta_aceris/GCA_910591495.2/braker/geneset/2022_03/Acronicta_aceris-GCA_910591495.2-2022_03-genes.gff3.gz
Acronicta_leporina-GCA_947256265.1-2023_02-genes	GCA_947256265.1	ilAcrLepo1.1	Acronicta leporina	987862	https://ftp.ensembl.org/pub/rapid-release/species/Acronicta_leporina/GCA_947256265.1/braker/geneset/2023_02/Acronicta_leporina-GCA_947256265.1-2023_02-genes.gff3.gz
Acronicta_psi_-GCA_946251945.1-2023_04-genes	GCA_946251945.1	ilAcrPsix1.1 alternate haplotype	Acronicta psi	987865	https://ftp.ensembl.org/pub/rapid-release/species/Acronicta_psi/GCA_946251945.1/ensembl/geneset/2023_04/Acronicta_psi_-GCA_946251945.1-2023_04-genes.gff3.gz
Acronicta_psi-GCA_946251955.1-2023_02-genes	GCA_946251955.1	ilAcrPsix1.1	Acronicta psi	987865	https://ftp.ensembl.org/pub/rapid-release/species/Acronicta_psi/GCA_946251955.1/braker/geneset/2023_02/Acronicta_psi-GCA_946251955.1-2023_02-genes.gff3.gz
Acropora_acuminata-GCA_014633975.1-2023_10-genes	GCA_014633975.1	Aacu_1.0	Acropora acuminata	367763	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_acuminata/GCA_014633975.1/braker/geneset/2023_10/Acropora_acuminata-GCA_014633975.1-2023_10-genes.gff3.gz
Acropora_cytherea-GCA_014634045.1-2023_10-genes	GCA_014634045.1	Acyt_1.0	Acropora cytherea	46686	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_cytherea/GCA_014634045.1/braker/geneset/2023_10/Acropora_cytherea-GCA_014634045.1-2023_10-genes.gff3.gz
Acropora_digitifera-GCA_014634065.1-2023_10-genes	GCA_014634065.1	Adig_2.0	Acropora digitifera	70779	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_digitifera/GCA_014634065.1/ensembl/geneset/2023_10/Acropora_digitifera-GCA_014634065.1-2023_10-genes.gff3.gz
Acropora_echinata-GCA_014634105.1-2023_10-genes	GCA_014634105.1	Aech_1.0	Acropora echinata	513064	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_echinata/GCA_014634105.1/braker/geneset/2023_10/Acropora_echinata-GCA_014634105.1-2023_10-genes.gff3.gz
Acropora_florida-GCA_014634605.1-2023_10-genes	GCA_014634605.1	Aflo_1.0	Acropora florida	70782	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_florida/GCA_014634605.1/braker/geneset/2023_10/Acropora_florida-GCA_014634605.1-2023_10-genes.gff3.gz
Acropora_gemmifera-GCA_014634125.1-2023_10-genes	GCA_014634125.1	Agem_1.0	Acropora gemmifera	70780	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_gemmifera/GCA_014634125.1/ensembl/geneset/2023_10/Acropora_gemmifera-GCA_014634125.1-2023_10-genes.gff3.gz
Acropora_hyacinthus-GCA_020536085.1-2023_10-genes	GCA_020536085.1	Ahyacinthus.chrsV1	Acropora hyacinthus	55974	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_hyacinthus/GCA_020536085.1/braker/geneset/2023_10/Acropora_hyacinthus-GCA_020536085.1-2023_10-genes.gff3.gz
Acropora_intermedia-GCA_014634585.1-2023_10-genes	GCA_014634585.1	Aint_1.0	Acropora intermedia	114500	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_intermedia/GCA_014634585.1/ensembl/geneset/2023_10/Acropora_intermedia-GCA_014634585.1-2023_10-genes.gff3.gz
Acropora_microphthalma-GCA_014634165.1-2023_10-genes	GCA_014634165.1	Amic_1.0	Acropora microphthalma	156436	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_microphthalma/GCA_014634165.1/ensembl/geneset/2023_10/Acropora_microphthalma-GCA_014634165.1-2023_10-genes.gff3.gz
Acropora_millepora-GCA_004143615.1-2023_10-genes	GCA_004143615.1	amil_sf_1.1	Acropora millepora	45264	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_millepora/GCA_004143615.1/ensembl/geneset/2023_10/Acropora_millepora-GCA_004143615.1-2023_10-genes.gff3.gz
Acropora_millepora-GCA_013753865.1-2022_03-genes	GCA_013753865.1	Amil_v2.1	Acropora millepora	45264	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_millepora/GCA_013753865.1/refseq/geneset/2022_03/Acropora_millepora-GCA_013753865.1-2022_03-genes.gff3.gz
Acropora_muricata-GCA_014634545.1-2023_10-genes	GCA_014634545.1	Amur_1.0	Acropora muricata	159855	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_muricata/GCA_014634545.1/braker/geneset/2023_10/Acropora_muricata-GCA_014634545.1-2023_10-genes.gff3.gz
Acropora_nasuta-GCA_014634205.1-2023_10-genes	GCA_014634205.1	Anas_1.0	Acropora nasuta	70778	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_nasuta/GCA_014634205.1/braker/geneset/2023_10/Acropora_nasuta-GCA_014634205.1-2023_10-genes.gff3.gz
Acropora_palmata-GCA_025960835.1-2023_10-genes	GCA_025960835.1	ASM2596083v1	Acropora palmata	6131	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_palmata/GCA_025960835.1/braker/geneset/2023_10/Acropora_palmata-GCA_025960835.1-2023_10-genes.gff3.gz
Acropora_selago-GCA_014634525.1-2023_10-genes	GCA_014634525.1	Asel_1.0	Acropora selago	165727	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_selago/GCA_014634525.1/ensembl/geneset/2023_10/Acropora_selago-GCA_014634525.1-2023_10-genes.gff3.gz
Acropora_spathulata-GCA_964019555.1-2024_05-genes	GCA_964019555.1	jaAcrSpat14.1	Acropora spathulata	141011	https://ftp.ensembl.org/pub/rapid-release/species/Acropora_spathulata/GCA_964019555.1/ensembl/geneset/2024_05/Acropora_spathulata-GCA_964019555.1-2024_05-genes.gff3.gz
