assembly_accession	assembly_name	taxon_id	organism_name	source_database	annotation_provider	access_url	file_format	release_date	retrieval_date	pipeline_name	pipeline_method	pipeline_version	last_modified_date	md5_checksum
GCF_021901495.1	iyNeoVirg1.1	2961670	Neodiprion virginianus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/901/495/GCF_021901495.1_iyNeoVirg1.1/GCF_021901495.1_iyNeoVirg1.1_genomic.gff.gz	gff	2023-11-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2023-11-04	4547053b144002e004aaf683c6a1ae8f
GCF_028018385.1	mNeoNeb1.pri	61452	Neofelis nebulosa	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/018/385/GCF_028018385.1_mNeoNeb1.pri/GCF_028018385.1_mNeoNeb1.pri_genomic.gff.gz	gff	2023-07-31	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-08-09	d537bd8b8e8c38c138856cff0f8a8170
GCF_020171115.1	ASM_NN_V1	452646	Neogale vison	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/171/115/GCF_020171115.1_ASM_NN_V1/GCF_020171115.1_ASM_NN_V1_genomic.gff.gz	gff	2021-10-07	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-10-14	c69e389cf0bc367de72b2ebe33d2e92d
GCF_002201575.2	ASM220157v2	29088	Neomonachus schauinslandi	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/201/575/GCF_002201575.2_ASM220157v2/GCF_002201575.2_ASM220157v2_genomic.gff.gz	gff	2021-10-28	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-11-04	b45d4860e1d749286bc2bf7b2761dc1d
GCF_000208865.1	ASM20886v2	572307	Neospora caninum Liverpool	RefSeq	Wellcome Trust Sanger Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/208/865/GCF_000208865.1_ASM20886v2/GCF_000208865.1_ASM20886v2_genomic.gff.gz	gff	2018-03-29	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2023-06-20	1d7166715e0daf5519bb93a1b654663a
GCF_033978685.3	RoL_Nlum_v2.1	546530	Nerophis lumbriciformis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/978/685/GCF_033978685.3_RoL_Nlum_v2.1/GCF_033978685.3_RoL_Nlum_v2.1_genomic.gff.gz	gff	2025-04-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-04-04	c97270edad77598757af12b692a409f0
GCF_033978795.1	RoL_Noph_v1.0	159077	Nerophis ophidion	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/978/795/GCF_033978795.1_RoL_Noph_v1.0/GCF_033978795.1_RoL_Noph_v1.0_genomic.gff.gz	gff	2023-12-20	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2023-12-27	6b0d961b3d84f16dfffbb97bd0100fcb
GCF_000182925.2	NC12	367110	Neurospora crassa OR74A	RefSeq	Broad Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/925/GCF_000182925.2_NC12/GCF_000182925.2_NC12_genomic.gff.gz	gff	2023-04-03	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2023-06-20	10c6e751e1b1cbeaa1039fe543755b33
GCF_001879085.1	NIATTr2	49451	Nicotiana attenuata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/879/085/GCF_001879085.1_NIATTr2/GCF_001879085.1_NIATTr2_genomic.gff.gz	gff	2016-11-28	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	7.2	2019-11-07	4f62334cb75f2bfea392a725abb21e4b
GCF_000393655.2	ASM39365v2	4096	Nicotiana sylvestris	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/393/655/GCF_000393655.2_ASM39365v2/GCF_000393655.2_ASM39365v2_genomic.gff.gz	gff	2024-11-15	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.3	2024-12-06	a4327850f8905e556fa341cdce8535bf
GCF_000715075.1	ASM71507v2	4097	Nicotiana tabacum	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/715/075/GCF_000715075.1_ASM71507v2/GCF_000715075.1_ASM71507v2_genomic.gff.gz	gff	2025-07-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.4	2025-07-15	9d5d2e8a15fd51b09f3a5dd7a5dbd8fe
GCF_000390325.3	ASM39032v3	4098	Nicotiana tomentosiformis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/325/GCF_000390325.3_ASM39032v3/GCF_000390325.3_ASM39032v3_genomic.gff.gz	gff	2024-10-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.3	2024-12-06	9e3435cf8372a99b8dd7d3e0b2fee40e
GCF_014356525.2	ASM1435652v1	108931	Nilaparvata lugens	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/356/525/GCF_014356525.2_ASM1435652v1/GCF_014356525.2_ASM1435652v1_genomic.gff.gz	gff	2021-02-12	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.5	2023-06-24	269c334648381f496a085c12cb4eb9d4
GCF_006542625.1	Asia_NLE_v1	61853	Nomascus leucogenys	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/542/625/GCF_006542625.1_Asia_NLE_v1/GCF_006542625.1_Asia_NLE_v1_genomic.gff.gz	gff	2019-09-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.2	2022-09-28	4a44cc2d186f8f7af459191300f163dc
GCF_051020985.1	iyNomMela1	2448451	Nomia melanderi	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/020/985/GCF_051020985.1_iyNomMela1/GCF_051020985.1_iyNomMela1_genomic.gff.gz	gff	2025-08-21	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.5	2025-08-28	c66b8a824a9f2fbd8ad50020be4df302
GCF_028372415.1	mMacEug1.pri_v2	9315	Notamacropus eugenii	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/372/415/GCF_028372415.1_mMacEug1.pri_v2/GCF_028372415.1_mMacEug1.pri_v2_genomic.gff.gz	gff	2025-03-21	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-03-27	765c0cc9e6ea1db943c78a1b44bd494c
GCF_043380555.1	NfurGRZ-RIMD1	105023	Nothobranchius furzeri	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/380/555/GCF_043380555.1_NfurGRZ-RIMD1/GCF_043380555.1_NfurGRZ-RIMD1_genomic.gff.gz	gff	2024-12-11	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.3	2024-12-23	45bcab2547549f8c4be4cb41130257b8
GCF_009762535.1	fNotCel1.pri	1203425	Notolabrus celidotus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/535/GCF_009762535.1_fNotCel1.pri/GCF_009762535.1_fNotCel1.pri_genomic.gff.gz	gff	2020-05-21	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.4	2022-09-28	4098381e0b8ec27e676c31c7d67b8453
GCF_964106895.1	bNumArq3.hap1.1	31919	Numenius arquata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/106/895/GCF_964106895.1_bNumArq3.hap1.1/GCF_964106895.1_bNumArq3.hap1.1_genomic.gff.gz	gff	2025-05-22	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-05-27	dd5f77d2bdcc9bfc2b9838d97c3c7a1f
GCF_002078875.1	NumMel1.0	8996	Numida meleagris	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/078/875/GCF_002078875.1_NumMel1.0/GCF_002078875.1_NumMel1.0_genomic.gff.gz	gff	2017-06-05	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	7.4	2022-12-08	430d8795809b1d3907ff8b54e06d98a6
GCF_013368605.1	bNycGra1.pri	48427	Nyctibius grandis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/368/605/GCF_013368605.1_bNycGra1.pri/GCF_013368605.1_bNycGra1.pri_genomic.gff.gz	gff	2024-09-13	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-09-17	4f112fa68a9f9e7b5b3ad7b87f9030b3
GCF_027406575.1	mNycCou1.pri	9470	Nycticebus coucang	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/406/575/GCF_027406575.1_mNycCou1.pri/GCF_027406575.1_mNycCou1.pri_genomic.gff.gz	gff	2023-03-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-03-05	f34b1bf748bec45257876d83eaab584b
GCF_008831285.2	ASM883128v2	210225	Nymphaea colorata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/831/285/GCF_008831285.2_ASM883128v2/GCF_008831285.2_ASM883128v2_genomic.gff.gz	gff	2022-08-10	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2023-06-06	bdb4d48a4a36731129306f6626c9ef87
GCF_905147045.1	ilAglIoxx1.1	171585	Nymphalis io	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/147/045/GCF_905147045.1_ilAglIoxx1.1/GCF_905147045.1_ilAglIoxx1.1_genomic.gff.gz	gff	2022-08-29	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2022-09-02	b88d02517dc1e0f1336e6e74ddbe29f8
GCF_030435755.1	mOchPri1.hap1	9978	Ochotona princeps	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/435/755/GCF_030435755.1_mOchPri1.hap1/GCF_030435755.1_mOchPri1.hap1_genomic.gff.gz	gff	2023-07-28	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.1	2023-08-07	3fcceab6bba86c88a68a9e703d32f657
GCF_001194135.2	ASM119413v2	37653	Octopus bimaculoides	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/194/135/GCF_001194135.2_ASM119413v2/GCF_001194135.2_ASM119413v2_genomic.gff.gz	gff	2023-01-05	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.1	2023-01-15	07fa67905ad8801e4267307dc546aadc
GCF_006345805.1	ASM634580v1	2607531	Octopus sinensis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/345/805/GCF_006345805.1_ASM634580v1/GCF_006345805.1_ASM634580v1_genomic.gff.gz	gff	2020-10-02	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.5	2022-02-09	5cf7a7588e46790d0af16157145fa132
GCF_023699985.2	Ovbor_1.2	9874	Odocoileus virginianus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/699/985/GCF_023699985.2_Ovbor_1.2/GCF_023699985.2_Ovbor_1.2_genomic.gff.gz	gff	2024-12-15	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-12-19	b119fee795ef8f1991328b5fb13cd224
GCF_027942865.1	fOdoBon6.hap1	219752	Odontesthes bonariensis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/942/865/GCF_027942865.1_fOdoBon6.hap1/GCF_027942865.1_fOdoBon6.hap1_genomic.gff.gz	gff	2025-07-16	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-07-22	f76bc8980e184d0faa191fa0e02fd7ad
GCF_029582105.1	OMel1.0	2939378	Oenanthe melanoleuca	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/582/105/GCF_029582105.1_OMel1.0/GCF_029582105.1_OMel1.0_genomic.gff.gz	gff	2023-05-24	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-05-29	eba37f1ddc8ce118b384d98df04f9732
GCF_000187245.1	Hansenula_2	871575	Ogataea parapolymorpha DL-1	RefSeq	Centre	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/245/GCF_000187245.1_Hansenula_2/GCF_000187245.1_Hansenula_2_genomic.gff.gz	gff	2023-12-29	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2024-09-04	bff0da1d545cb8e44ed6d9f14475b57a
GCF_002742605.1	O_europaea_v1	158386	Olea europaea var. sylvestris	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/742/605/GCF_002742605.1_O_europaea_v1/GCF_002742605.1_O_europaea_v1_genomic.gff.gz	gff	2017-11-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	7.4	2022-12-08	2da1c270ab07ce9a36f8e95ddb79ee95
GCF_045791955.1	UVic_Ocla_1.0	490388	Oncorhynchus clarkii lewisi	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/045/791/955/GCF_045791955.1_UVic_Ocla_1.0/GCF_045791955.1_UVic_Ocla_1.0_genomic.gff.gz	gff	2025-01-30	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-02-04	ab93945f5d7b3d459fed0a0ead30b708
GCF_021184085.1	OgorEven_v1.0	8017	Oncorhynchus gorbuscha	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/184/085/GCF_021184085.1_OgorEven_v1.0/GCF_021184085.1_OgorEven_v1.0_genomic.gff.gz	gff	2022-01-26	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2022-02-02	c25b8ba624c68c50baafa4977e555d75
GCF_023373465.1	Oket_V2	8018	Oncorhynchus keta	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/373/465/GCF_023373465.1_Oket_V2/GCF_023373465.1_Oket_V2_genomic.gff.gz	gff	2023-03-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-03-08	4179e7fcd0b8291fa382a7c8abf78e10
GCF_002021735.2	Okis_V2	8019	Oncorhynchus kisutch	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/021/735/GCF_002021735.2_Okis_V2/GCF_002021735.2_Okis_V2_genomic.gff.gz	gff	2025-07-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.4	2025-07-08	cb6b0298feba17d3c92d893f5b58bf2f
GCF_036934945.1	UVic_Omas_1.1	90313	Oncorhynchus masou masou	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/934/945/GCF_036934945.1_UVic_Omas_1.1/GCF_036934945.1_UVic_Omas_1.1_genomic.gff.gz	gff	2024-04-24	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-05-03	284593825822649aa058055aba9adbf6
GCF_013265735.2	USDA_OmykA_1.1	8022	Oncorhynchus mykiss	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/265/735/GCF_013265735.2_USDA_OmykA_1.1/GCF_013265735.2_USDA_OmykA_1.1_genomic.gff.gz	gff	2020-10-06	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.5	2022-09-28	c3e2242d66b12d97ed45f69e52746c48
GCF_034236695.1	Oner_Uvic_2.0	8023	Oncorhynchus nerka	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/236/695/GCF_034236695.1_Oner_Uvic_2.0/GCF_034236695.1_Oner_Uvic_2.0_genomic.gff.gz	gff	2024-05-02	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-05-08	adb7292a81d7c1a2e3445fb93eba540e
GCF_018296145.1	Otsh_v2.0	74940	Oncorhynchus tshawytscha	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/296/145/GCF_018296145.1_Otsh_v2.0/GCF_018296145.1_Otsh_v2.0_genomic.gff.gz	gff	2021-06-28	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-07-09	80b6d66659fce8e553eefbd1cbdd8412
GCF_036711975.1	IU_Otau_3.0	166361	Onthophagus taurus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/711/975/GCF_036711975.1_IU_Otau_3.0/GCF_036711975.1_IU_Otau_3.0_genomic.gff.gz	gff	2025-01-10	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.3	2025-02-06	f6971cca53d6a759545179ff140486e1
GCF_903995425.1	mOncTor1.1	38674	Onychomys torridus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/995/425/GCF_903995425.1_mOncTor1.1/GCF_903995425.1_mOncTor1.1_genomic.gff.gz	gff	2020-09-22	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.5	2020-09-24	12bbfeecb0ff0386bb88c45052b7006d
GCF_012432095.1	ASM1243209v1	369639	Onychostoma macrolepis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.gff.gz	gff	2023-08-02	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-08-09	cea667b8c72464cf7d0347caa42fb155
GCF_003672135.1	Obir_v5.4	2015173	Ooceraea biroi	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/672/135/GCF_003672135.1_Obir_v5.4/GCF_003672135.1_Obir_v5.4_genomic.gff.gz	gff	2018-10-31	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.1	2022-09-30	ecd906c38b2ed2d13eed3e6bfe1529d2
GCF_030867145.1	bOpiHoa1.hap1	30419	Opisthocomus hoazin	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/867/145/GCF_030867145.1_bOpiHoa1.hap1/GCF_030867145.1_bOpiHoa1.hap1_genomic.gff.gz	gff	2025-07-16	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-07-18	37f83ea58ddffd4dccb685201328fed7
GCF_046742065.1	ASM4674206v1	337810	Oratosquilla oratoria	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/742/065/GCF_046742065.1_ASM4674206v1/GCF_046742065.1_ASM4674206v1_genomic.gff.gz	gff	2025-08-08	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-08-13	52f6ef188db6589b5487833500b7bfca
GCF_937001465.1	mOrcOrc1.1	9733	Orcinus orca	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/937/001/465/GCF_937001465.1_mOrcOrc1.1/GCF_937001465.1_mOrcOrc1.1_genomic.gff.gz	gff	2023-02-27	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.1	2023-03-02	8e0a5b0015ae4d970d7d708e420559af
GCF_013358895.1	ZZ_aureus	47969	Oreochromis aureus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/358/895/GCF_013358895.1_ZZ_aureus/GCF_013358895.1_ZZ_aureus_genomic.gff.gz	gff	2021-02-11	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.5	2022-09-28	fa4c7e0b7699e4ef6d0df007f61974c8
GCF_001858045.2	O_niloticus_UMD_NMBU	8128	Oreochromis niloticus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/858/045/GCF_001858045.2_O_niloticus_UMD_NMBU/GCF_001858045.2_O_niloticus_UMD_NMBU_genomic.gff.gz	gff	2025-06-12	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.4	2025-06-16	02425ba45752505334307b09af1cf4e3
GCF_037126465.1	ASM3712646v1	34597	Ornithodoros turicata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/126/465/GCF_037126465.1_ASM3712646v1/GCF_037126465.1_ASM3712646v1_genomic.gff.gz	gff	2024-04-22	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-04-25	0c0155aefcf0ff4929ff16ed7b298521
GCF_004115215.2	mOrnAna1.pri.v4	9258	Ornithorhynchus anatinus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/115/215/GCF_004115215.2_mOrnAna1.pri.v4/GCF_004115215.2_mOrnAna1.pri.v4_genomic.gff.gz	gff	2021-03-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.6	2022-09-28	4dd3d548af873959700b2c9ebe2007e5
GCF_964237555.1	mOryCun1.1	9986	Oryctolagus cuniculus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/237/555/GCF_964237555.1_mOryCun1.1/GCF_964237555.1_mOryCun1.1_genomic.gff.gz	gff	2024-11-21	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.3	2024-11-29	87ff0bdc214c7788a1bfa812821210a6
GCF_000231095.2	ObraRS2	4533	Oryza brachyantha	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/231/095/GCF_000231095.2_ObraRS2/GCF_000231095.2_ObraRS2_genomic.gff.gz	gff	2021-04-01	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.6	2023-06-06	b20212ebac7d402c65089f33596d649e
GCF_000147395.1	OglaRS2	4538	Oryza glaberrima	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/395/GCF_000147395.1_OglaRS2/GCF_000147395.1_OglaRS2_genomic.gff.gz	gff	2022-11-18	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2023-06-06	38171ef75ce6e3759ef902bd67991c29
GCF_002234675.1	ASM223467v1	8090	Oryzias latipes	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/234/675/GCF_002234675.1_ASM223467v1/GCF_002234675.1_ASM223467v1_genomic.gff.gz	gff	2018-01-31	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.0	2022-12-01	db602118b6d3d858ed0f09750d3afb86
GCF_002922805.2	ASM292280v2	30732	Oryzias melastigma	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/922/805/GCF_002922805.2_ASM292280v2/GCF_002922805.2_ASM292280v2_genomic.gff.gz	gff	2020-09-24	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.5	2022-09-28	4e799703c30d791d2ae9b17bb91f2235
GCF_947507565.1	ooOscLobu1.1	121494	Oscarella lobularis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/507/565/GCF_947507565.1_ooOscLobu1.1/GCF_947507565.1_ooOscLobu1.1_genomic.gff.gz	gff	2024-06-21	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-06-24	77a033404a6870cbb502bd54be4af7d9
GCF_963692335.1	fOsmEpe2.1	29151	Osmerus eperlanus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/692/335/GCF_963692335.1_fOsmEpe2.1/GCF_963692335.1_fOsmEpe2.1_genomic.gff.gz	gff	2024-01-19	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-01-26	7c932fbbb8354e935f6c19c9dfc2c485
GCF_038355195.1	fOsmMor3.pri	8014	Osmerus mordax	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/355/195/GCF_038355195.1_fOsmMor3.pri/GCF_038355195.1_fOsmMor3.pri_genomic.gff.gz	gff	2024-08-12	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-08-13	84d27e8b4998fc5555678759b98aaa52
GCF_907164935.1	iOsmBic2.1	1437191	Osmia bicornis bicornis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/907/164/935/GCF_907164935.1_iOsmBic2.1/GCF_907164935.1_iOsmBic2.1_genomic.gff.gz	gff	2022-01-31	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2022-02-02	6a5ae213d50f0da9b3f0ef145d8d32f3
