assembly_accession	assembly_name	taxon_id	organism_name	source_database	annotation_provider	access_url	file_format	release_date	retrieval_date	pipeline_name	pipeline_method	pipeline_version	last_modified_date	md5_checksum
GCA_905319835.1	Rg_MAG3_reference_genomic_v1	392030	Rotaria magnacalcarata	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/319/835/GCA_905319835.1_Rg_MAG3_reference_genomic_v1/GCA_905319835.1_Rg_MAG3_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	30c3eeaea191c69f550e60af25f7c786
GCA_905321535.1	Rg_RM9_reference_genomic_v1	392030	Rotaria magnacalcarata	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/321/535/GCA_905321535.1_Rg_RM9_reference_genomic_v1/GCA_905321535.1_Rg_RM9_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	11e69a916928edaef3bfaa1730716f9c
GCA_905321285.1	Rg_RM15_reference_genomic_v1	392030	Rotaria magnacalcarata	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/321/285/GCA_905321285.1_Rg_RM15_reference_genomic_v1/GCA_905321285.1_Rg_RM15_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-03	d9fd268ab7c453b2e3ac0b10ef59a336
GCA_905332135.1	Rg_MAG3_maxhap_genomic_v1	392030	Rotaria magnacalcarata	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/135/GCA_905332135.1_Rg_MAG3_maxhap_genomic_v1/GCA_905332135.1_Rg_MAG3_maxhap_genomic_v1_genomic.gff.gz	gff	2021-05-20	2026-01-13				2023-06-20	a8b0d369426204327b79b5b2687ef3b3
GCA_905332115.1	Rg_MAG1_maxhap_genomic_v1	392030	Rotaria magnacalcarata	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/115/GCA_905332115.1_Rg_MAG1_maxhap_genomic_v1/GCA_905332115.1_Rg_MAG1_maxhap_genomic_v1_genomic.gff.gz	gff	2021-05-20	2026-01-13				2023-06-20	da53daf4edac1288e29659f27b6382bd
GCA_905332155.1	Rg_RM9_maxhap_genomic_v1	392030	Rotaria magnacalcarata	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/155/GCA_905332155.1_Rg_RM9_maxhap_genomic_v1/GCA_905332155.1_Rg_RM9_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-03	6de3816c6adc3f097218f26ada5db8be
GCA_905261645.1	Rg_MAG1_reference_genomic_v1	392030	Rotaria magnacalcarata	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/261/645/GCA_905261645.1_Rg_MAG1_reference_genomic_v1/GCA_905261645.1_Rg_MAG1_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	e825a7842082269fbe67b09dbd875945
GCA_905332145.1	Rg_RM15_maxhap_genomic_v1	392030	Rotaria magnacalcarata	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/145/GCA_905332145.1_Rg_RM15_maxhap_genomic_v1/GCA_905332145.1_Rg_RM15_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	2c39fc282a5cbd2dfb3ba4cdfeb7c44a
GCA_905332125.1	Rg_MAG2_maxhap_genomic_v1	392030	Rotaria magnacalcarata	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/125/GCA_905332125.1_Rg_MAG2_maxhap_genomic_v1/GCA_905332125.1_Rg_MAG2_maxhap_genomic_v1_genomic.gff.gz	gff	2021-05-20	2026-01-13				2023-06-20	2e778ca0e6a64db0fbc5b01c08546a7d
GCA_965120325.2	Rs_RSOC702_reference_genomic_v2	392032	Rotaria socialis	GenBank	University of Stirling	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/120/325/GCA_965120325.2_Rs_RSOC702_reference_genomic_v2/GCA_965120325.2_Rs_RSOC702_reference_genomic_v2_genomic.gff.gz	gff	2025-02-13	2026-01-13				2025-04-08	e383beac46a37c2ee2eedae144790062
GCA_965120335.2	Rg_RMAG404_reference_genomic_v2	392030	Rotaria magnacalcarata	GenBank	University of Stirling	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/120/335/GCA_965120335.2_Rg_RMAG404_reference_genomic_v2/GCA_965120335.2_Rg_RMAG404_reference_genomic_v2_genomic.gff.gz	gff	2025-02-13	2026-01-13				2025-04-08	00e5b76bbc29d11bfff46436edf81564
GCA_900617975.1	H_nana_Japan_0011_upd	102285	Rodentolepis nana	GenBank	WTSI	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/617/975/GCA_900617975.1_H_nana_Japan_0011_upd/GCA_900617975.1_H_nana_Japan_0011_upd_genomic.gff.gz	gff	2018-12-05	2026-01-13				2021-09-17	5f64dc3fb0b3e49aa4b51061ea17461a
GCA_905331015.1	Rs_AK11_reference_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/015/GCA_905331015.1_Rs_AK11_reference_genomic_v1/GCA_905331015.1_Rs_AK11_reference_genomic_v1_genomic.gff.gz	gff	2021-03-19	2026-01-13				2021-09-16	fe924a12cc9be140363f84f758c8eb58
GCA_905331295.1	Rs_AK15_reference_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/295/GCA_905331295.1_Rs_AK15_reference_genomic_v1/GCA_905331295.1_Rs_AK15_reference_genomic_v1_genomic.gff.gz	gff	2021-03-19	2026-01-13				2021-03-27	f8612568c16eeea3357d220e965d67c3
GCA_905331475.1	Rs_AK16_reference_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/475/GCA_905331475.1_Rs_AK16_reference_genomic_v1/GCA_905331475.1_Rs_AK16_reference_genomic_v1_genomic.gff.gz	gff	2021-03-19	2026-01-13				2021-03-27	f7af94732d2a406259bf8383be55fefe
GCA_905332265.1	Rs_AK16_maxhap_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/265/GCA_905332265.1_Rs_AK16_maxhap_genomic_v1/GCA_905332265.1_Rs_AK16_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	75ae0f226fe959dc9f0a4fc749833080
GCA_905332245.1	Rs_AK11_maxhap_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/245/GCA_905332245.1_Rs_AK11_maxhap_genomic_v1/GCA_905332245.1_Rs_AK11_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-03	e4264c583cf7f3521ff51f95ffc59b30
GCA_905331485.1	Rs_AK27_reference_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/485/GCA_905331485.1_Rs_AK27_reference_genomic_v1/GCA_905331485.1_Rs_AK27_reference_genomic_v1_genomic.gff.gz	gff	2021-03-19	2026-01-13				2021-09-16	550266e88afa065728bb77610b4a6518
GCA_905332235.1	Rs_AK15_maxhap_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/235/GCA_905332235.1_Rs_AK15_maxhap_genomic_v1/GCA_905332235.1_Rs_AK15_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-02	625678ef0ff92e6c5bb059699c7d5cce
GCA_905331495.1	Rs_RS1_reference_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/495/GCA_905331495.1_Rs_RS1_reference_genomic_v1/GCA_905331495.1_Rs_RS1_reference_genomic_v1_genomic.gff.gz	gff	2021-03-19	2026-01-13				2021-09-16	e251fedc77cf30bb5ad33c4bf7c06f30
GCA_905332285.1	Rs_RS1_maxhap_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/285/GCA_905332285.1_Rs_RS1_maxhap_genomic_v1/GCA_905332285.1_Rs_RS1_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-02	8f7448601da3650b82f35dd24e884578
GCA_965120245.2	Rs_RSOC401_reference_genomic_v2	392032	Rotaria socialis	GenBank	University of Stirling	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/120/245/GCA_965120245.2_Rs_RSOC401_reference_genomic_v2/GCA_965120245.2_Rs_RSOC401_reference_genomic_v2_genomic.gff.gz	gff	2025-02-09	2026-01-13				2025-03-13	6dbb4fbeacb8d6862507cb0429c081a4
GCA_965120305.2	Rs_RSOC405_reference_genomic_v2	392032	Rotaria socialis	GenBank	University of Stirling	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/120/305/GCA_965120305.2_Rs_RSOC405_reference_genomic_v2/GCA_965120305.2_Rs_RSOC405_reference_genomic_v2_genomic.gff.gz	gff	2025-02-13	2026-01-13				2025-03-13	1cb1f5e246784f86743fea57d4e9f8ca
GCA_965120295.2	Rs_RSOC406_reference_genomic_v2	392032	Rotaria socialis	GenBank	University of Stirling	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/120/295/GCA_965120295.2_Rs_RSOC406_reference_genomic_v2/GCA_965120295.2_Rs_RSOC406_reference_genomic_v2_genomic.gff.gz	gff	2025-02-13	2026-01-13				2025-04-08	4ea22ffa6d754c55e7d63456c3166bd7
GCA_965120315.2	Rs_RSOC507_reference_genomic_v2	392032	Rotaria socialis	GenBank	University of Stirling	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/120/315/GCA_965120315.2_Rs_RSOC507_reference_genomic_v2/GCA_965120315.2_Rs_RSOC507_reference_genomic_v2_genomic.gff.gz	gff	2025-02-13	2026-01-13				2025-04-08	0b402a8fe7dfd5e5fd34053aab733ba7
GCA_905332275.1	Rs_AK27_maxhap_genomic_v1	392032	Rotaria socialis	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/275/GCA_905332275.1_Rs_AK27_maxhap_genomic_v1/GCA_905332275.1_Rs_AK27_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-03	3c6151f9993159b1e4354b1608098cc7
GCA_905250125.1	Rd_10x_megabubbles_genomic_v1	392033	Rotaria sordida	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/250/125/GCA_905250125.1_Rd_10x_megabubbles_genomic_v1/GCA_905250125.1_Rd_10x_megabubbles_genomic_v1_genomic.gff.gz	gff	2021-03-21	2026-01-13				2021-09-16	9d6f03203545d3f863cabc1d6472c50f
GCA_965120345.2	Rg_RMAG402_reference_genomic_v2	392030	Rotaria magnacalcarata	GenBank	University of Stirling	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/120/345/GCA_965120345.2_Rg_RMAG402_reference_genomic_v2/GCA_965120345.2_Rg_RMAG402_reference_genomic_v2_genomic.gff.gz	gff	2025-02-13	2026-01-13				2025-04-08	56a4ab7859caf7e5f9998d4f546794c8
GCA_905252715.1	Rd_RSOR504_reference_genomic_v1	392033	Rotaria sordida	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/252/715/GCA_905252715.1_Rd_RSOR504_reference_genomic_v1/GCA_905252715.1_Rd_RSOR504_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	a2613e18ab163713e32ec80e10c04d5a
GCA_905250875.1	Rd_RSOR408_reference_genomic_v1	392033	Rotaria sordida	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/250/875/GCA_905250875.1_Rd_RSOR408_reference_genomic_v1/GCA_905250875.1_Rd_RSOR408_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-03	026e4062018767543b7bd0308abb1597
GCA_905250005.1	Rd_10x_pseudohap_genomic_v1	392033	Rotaria sordida	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/250/005/GCA_905250005.1_Rd_10x_pseudohap_genomic_v1/GCA_905250005.1_Rd_10x_pseudohap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	d3bd3dfa8cb14c08a96398475bdb5040
GCA_905332095.1	Rd_RSOR410_maxhap_genomic_v1	392033	Rotaria sordida	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/095/GCA_905332095.1_Rd_RSOR410_maxhap_genomic_v1/GCA_905332095.1_Rd_RSOR410_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	a585bd75b5669ecfde98ac3c6bcf61c1
GCA_905332085.1	Rd_RSOR408_maxhap_genomic_v1	392033	Rotaria sordida	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/085/GCA_905332085.1_Rd_RSOR408_maxhap_genomic_v1/GCA_905332085.1_Rd_RSOR408_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	c3b56939fb9c12d86bbca8b40ae635ca
GCA_905332105.1	Rd_RSOR504_maxhap_genomic_v1	392033	Rotaria sordida	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/105/GCA_905332105.1_Rd_RSOR504_maxhap_genomic_v1/GCA_905332105.1_Rd_RSOR504_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-03	307cf0252fbbc54436be78cab99dd3bb
GCA_905250055.1	Rw_10x_pseudohap_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/250/055/GCA_905250055.1_Rw_10x_pseudohap_genomic_v1/GCA_905250055.1_Rw_10x_pseudohap_genomic_v1_genomic.gff.gz	gff	2021-03-21	2026-01-13				2021-09-16	b4e16fa6433337e68725e85abdcbe181
GCA_905331505.1	Rw_RSIL802_reference_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/505/GCA_905331505.1_Rw_RSIL802_reference_genomic_v1/GCA_905331505.1_Rw_RSIL802_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	31af7a88ccf2156d68e9558697366719
GCA_905331515.1	Rw_RSIL801_reference_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/515/GCA_905331515.1_Rw_RSIL801_reference_genomic_v1/GCA_905331515.1_Rw_RSIL801_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	2f4bb16ea65be9ba29eacd4d27855e46
GCA_905250075.1	Rw_10x_megabubbles_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/250/075/GCA_905250075.1_Rw_10x_megabubbles_genomic_v1/GCA_905250075.1_Rw_10x_megabubbles_genomic_v1_genomic.gff.gz	gff	2021-03-21	2026-01-13				2021-09-16	67410041548400da79ee2e47de5b4d41
GCA_905331535.1	Rw_RSIL806_reference_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/535/GCA_905331535.1_Rw_RSIL806_reference_genomic_v1/GCA_905331535.1_Rw_RSIL806_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-02	38b3f100dd1bb7b6e7be184a912bc74c
GCA_905331525.1	Rw_RSIL804_reference_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/525/GCA_905331525.1_Rw_RSIL804_reference_genomic_v1/GCA_905331525.1_Rw_RSIL804_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	3108f99135ee3c4704b61cb3abda055f
GCA_905332295.1	Rw_RSIL801_maxhap_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/295/GCA_905332295.1_Rw_RSIL801_maxhap_genomic_v1/GCA_905332295.1_Rw_RSIL801_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-21	2026-01-13				2021-09-16	c56a73ab0304be45d8d6aac195da0e6c
GCA_905332305.1	Rw_RSIL802_maxhap_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/305/GCA_905332305.1_Rw_RSIL802_maxhap_genomic_v1/GCA_905332305.1_Rw_RSIL802_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	d1c392950341495b8130ead7ada5fe52
GCA_905332325.1	Rw_RSIL804_maxhap_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/325/GCA_905332325.1_Rw_RSIL804_maxhap_genomic_v1/GCA_905332325.1_Rw_RSIL804_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-21	2026-01-13				2021-09-16	95103f1185a8e5270f144926653f6ad8
GCA_905332315.1	Rw_RSIL806_maxhap_genomic_v1	2762511	Rotaria sp. Silwood1	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/315/GCA_905332315.1_Rw_RSIL806_maxhap_genomic_v1/GCA_905332315.1_Rw_RSIL806_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-21	2026-01-13				2021-09-16	4f7f023d35a1b86e634f7c7a6e90f10f
GCA_905329745.1	Rp_RPSE411_reference_genomic_v1	2762512	Rotaria sp. Silwood2	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/329/745/GCA_905329745.1_Rp_RPSE411_reference_genomic_v1/GCA_905329745.1_Rp_RPSE411_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	d757c6025e055c498e6942ffc472f56a
GCA_905330235.1	Rp_RPSE503_reference_genomic_v1	2762512	Rotaria sp. Silwood2	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/330/235/GCA_905330235.1_Rp_RPSE503_reference_genomic_v1/GCA_905330235.1_Rp_RPSE503_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	b2286e601056d589e3b642f5409e8878
GCA_905330535.1	Rp_RPSE809_reference_genomic_v1	2762512	Rotaria sp. Silwood2	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/330/535/GCA_905330535.1_Rp_RPSE809_reference_genomic_v1/GCA_905330535.1_Rp_RPSE809_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	50317ef3214c8604d5f81917275c2663
GCA_905332165.1	Rp_RPSE411_maxhap_genomic_v1	2762512	Rotaria sp. Silwood2	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/165/GCA_905332165.1_Rp_RPSE411_maxhap_genomic_v1/GCA_905332165.1_Rp_RPSE411_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-21	2026-01-13				2021-09-16	33d22cfb2185802ac92d361270246088
GCA_905332175.1	Rp_RPSE503_maxhap_genomic_v1	2762512	Rotaria sp. Silwood2	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/175/GCA_905332175.1_Rp_RPSE503_maxhap_genomic_v1/GCA_905332175.1_Rp_RPSE503_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-21	2026-01-13				2021-09-16	b74847e1fa2a33620d56faffac4f8a24
GCA_905332185.1	Rp_RPSE809_maxhap_genomic_v1	2762512	Rotaria sp. Silwood2	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/185/GCA_905332185.1_Rp_RPSE809_maxhap_genomic_v1/GCA_905332185.1_Rp_RPSE809_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-21	2026-01-13				2021-09-16	8c7dbb0b3729e9e3a16250f64ea9e194
GCA_905332225.1	Rp_RPSE812_maxhap_genomic_v1	2762512	Rotaria sp. Silwood2	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/225/GCA_905332225.1_Rp_RPSE812_maxhap_genomic_v1/GCA_905332225.1_Rp_RPSE812_maxhap_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2025-04-02	e875208b0d53d52d2d756ee824da40b4
GCA_905330805.1	Rp_RPSE812_reference_genomic_v1	2762512	Rotaria sp. Silwood2	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/330/805/GCA_905330805.1_Rp_RPSE812_reference_genomic_v1/GCA_905330805.1_Rp_RPSE812_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	db407334efa380e9a6de438355070ec6
GCA_051941435.1	KEW_Ruel	88742	Rusavskia elegans	GenBank	Royal Botanic Gardens Kew	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/941/435/GCA_051941435.1_KEW_Ruel/GCA_051941435.1_KEW_Ruel_genomic.gff.gz	gff	2025-08-12	2026-01-13				2025-08-12	d9a1c3c303145e5794f826ecfdd74900
GCA_022496215.1	Rusbre1	98861	Russula brevipes	GenBank	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/496/215/GCA_022496215.1_Rusbre1/GCA_022496215.1_Rusbre1_genomic.gff.gz	gff	2022-03-07	2026-01-13				2022-03-07	891a3fb29876aacd749b5333405fa447
GCA_905251635.1	Rd_RSOR410_reference_genomic_v1	392033	Rotaria sordida	GenBank	IMPERIAL COLLEGE LONDON	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/251/635/GCA_905251635.1_Rd_RSOR410_reference_genomic_v1/GCA_905251635.1_Rd_RSOR410_reference_genomic_v1_genomic.gff.gz	gff	2021-03-20	2026-01-13				2021-09-16	09f6adfe68b991d19b9eaaf6df3cbcd6
GCA_003614725.1	Rozal_SC1	988480	Rozella allomycis CSF55	GenBank	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/614/725/GCA_003614725.1_Rozal_SC1/GCA_003614725.1_Rozal_SC1_genomic.gff.gz	gff	2018-10-10	2026-01-13				2021-09-25	b7dc0dad1d2efb37fa7b4f3e9c9ae47d
GCA_020521535.1	Sleprosula_assembly_01	152421	Rubroshorea leprosula	GenBank	Forest Research Institute Malaysia (FRIM) & University of Zurich	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/521/535/GCA_020521535.1_Sleprosula_assembly_01/GCA_020521535.1_Sleprosula_assembly_01_genomic.gff.gz	gff	2022-04-21	2026-01-13				2023-09-07	32688ced2b9fa8638623ea3cdc93472b
GCA_022376555.1	Ruscom1	40490	Russula compacta	GenBank	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/376/555/GCA_022376555.1_Ruscom1/GCA_022376555.1_Ruscom1_genomic.gff.gz	gff	2022-02-23	2026-01-13				2022-02-23	e637d1ada8b6bb68d4be6fcf8e5c6904
GCA_000442015.1	Rozella_k41_t100	988480	Rozella allomycis CSF55	GenBank	University of Michigan	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/442/015/GCA_000442015.1_Rozella_k41_t100/GCA_000442015.1_Rozella_k41_t100_genomic.gff.gz	gff	2014-06-30	2026-01-13				2020-03-07	466ae064e3d86bf9a45148a2dec977b2
GCA_022376545.1	Rusdis1	258981	Russula dissimulans	GenBank	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/376/545/GCA_022376545.1_Rusdis1/GCA_022376545.1_Rusdis1_genomic.gff.gz	gff	2022-02-23	2026-01-13				2022-02-23	9dbb7195e2737a77ef5a19464e684ec2
GCA_025769875.1	Rusear1	71964	Russula earlei	GenBank	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/769/875/GCA_025769875.1_Rusear1/GCA_025769875.1_Rusear1_genomic.gff.gz	gff	2022-10-20	2026-01-13				2022-10-20	4b9b861f1649991a3a87355724cbf546
GCA_022376525.1	Rusvin1	517384	Russula vinacea	GenBank	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/376/525/GCA_022376525.1_Rusvin1/GCA_022376525.1_Rusvin1_genomic.gff.gz	gff	2022-02-23	2026-01-13				2022-02-23	0230f759e88b6fd3160db1bf52571925
GCA_015178925.1	Ruseme1	152958	Russula emetica	GenBank	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/178/925/GCA_015178925.1_Ruseme1/GCA_015178925.1_Ruseme1_genomic.gff.gz	gff	2020-11-02	2026-01-13				2020-12-08	51472effc019010d562fb44c136794ba
GCA_015178965.1	Rusoch1	152965	Russula ochroleuca	GenBank	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/178/965/GCA_015178965.1_Rusoch1/GCA_015178965.1_Rusoch1_genomic.gff.gz	gff	2020-11-02	2026-01-13				2020-12-08	4f38da516dd19b638c61c35a7fde60fc
GCA_002946415.1	ASM294641v1	2070413	Rutstroemia sp. NJR-2017a BVV2	GenBank	Brigham Young University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/946/415/GCA_002946415.1_ASM294641v1/GCA_002946415.1_ASM294641v1_genomic.gff.gz	gff	2018-02-26	2026-01-13				2019-06-23	4124c7d14b84cf22a2d0d21a593d0a90
